idUsuario,idRestaurante,fechaVisita,consumo,conReserva
323,91,2025-10-13,128.85,true
36,79,2026-05-01,202.47,true
200,142,2026-05-16,269.52,false
302,74,2025-11-15,98.57,true
146,34,2024-08-02,55.36,false
257,105,2026-01-11,159.31,false
486,79,2025-05-12,215.06,false
132,45,2025-11-20,316.39,false
253,85,2023-09-25,254.19,true
465,77,2023-09-12,194.04,false
484,14,2024-11-26,63.46,false
411,82,2024-07-11,163.6,true
183,45,2026-04-23,269.02,false
14,93,2026-04-04,349.02,false
345,174,2026-01-08,82.6,true
148,113,2026-04-20,104.1,true
200,128,2025-12-05,285.25,true
397,100,2026-06-07,214.35,true
37,58,2023-11-07,176.76,false
480,133,2024-01-10,120.63,true
144,36,2025-10-15,116.06,true
280,131,2024-10-07,333.07,true
244,6,2023-10-19,107.01,true
194,145,2023-09-19,191.81,true
345,124,2024-12-22,206.76,true
396,109,2024-03-09,326.22,false
280,137,2023-12-02,192.11,true
427,84,2025-05-04,60.27,true
375,81,2025-03-24,256.07,false
219,17,2026-05-21,181.3,false
421,57,2025-06-16,186.86,true
119,35,2025-01-19,247.9,true
386,85,2024-04-10,249.88,true
402,145,2023-06-22,313.26,true
69,108,2025-03-16,340.18,false
46,168,2024-10-08,52.14,true
495,85,2025-11-04,167.97,true
273,17,2025-01-15,330.24,true
141,181,2026-02-02,284.94,false
29,10,2024-10-27,311.97,false
387,195,2024-10-14,283.56,true
137,4,2023-12-15,341.46,true
339,161,2025-02-24,182.62,true
336,8,2024-11-22,325.21,true
251,93,2025-05-22,229.14,false
283,101,2025-09-30,253.95,false
207,181,2024-11-09,171.99,true
117,102,2026-06-19,277.11,false
211,171,2024-03-13,166.37,true
321,117,2023-11-10,234.6,false
87,41,2025-03-03,253.84,true
465,155,2023-12-13,229.52,false
170,139,2024-11-11,271.94,false
46,92,2024-08-25,156.06,false
89,36,2025-04-25,129.52,false
492,76,2025-07-19,52.06,true
283,101,2024-01-18,254.81,false
236,37,2025-03-31,253.61,true
34,173,2025-11-16,69.34,false
490,21,2025-12-05,110.8,true
112,108,2025-10-11,137.52,false
375,102,2026-05-29,335.79,true
17,87,2026-04-20,247.72,true
175,68,2023-10-08,291.75,true
468,165,2025-07-06,46.95,false
413,96,2025-11-08,267.12,false
198,191,2025-06-28,43.55,false
393,180,2025-08-11,108.32,false
161,198,2023-08-20,223.05,false
44,144,2026-01-29,334.52,true
312,105,2024-08-10,321.47,true
430,100,2025-07-02,289.65,false
460,8,2025-05-11,231.92,true
414,189,2024-10-02,81.99,true
118,166,2026-03-09,101.26,true
31,15,2025-10-25,305.53,false
133,19,2023-07-10,93.57,true
32,143,2025-03-28,173.99,true
199,194,2026-02-07,279.17,false
10,72,2024-02-19,65.26,false
112,128,2023-09-01,73.64,false
331,159,2023-08-17,119.97,true
17,57,2025-12-26,266.13,false
225,109,2024-01-04,311.93,false
431,144,2025-05-13,191.83,true
385,149,2023-12-28,240.41,false
130,90,2026-01-24,116.73,true
152,82,2025-12-03,253.76,false
406,79,2024-07-07,265.77,true
490,57,2025-07-01,282.39,false
29,160,2025-02-18,122.57,true
199,80,2023-08-17,346.21,true
435,55,2024-02-18,324.52,false
176,123,2025-10-03,156.36,false
410,87,2025-05-26,160.84,false
75,112,2023-11-01,119.32,true
129,143,2023-07-13,189.58,true
150,195,2023-07-05,313.31,true
11,44,2025-11-09,291.7,true
182,171,2025-07-18,51.03,false
129,174,2024-05-05,50.5,false
251,20,2024-04-09,106.37,true
262,135,2024-10-21,48.63,false
203,51,2023-12-06,279.12,false
269,155,2025-09-20,175.85,false
347,159,2023-10-10,198.37,false
110,157,2023-10-06,264.13,true
398,2,2023-07-09,197.44,false
29,158,2023-10-07,339.53,true
367,116,2023-10-20,344.85,false
390,127,2026-05-12,181.07,false
257,64,2025-01-14,58.44,true
139,14,2023-06-26,30.03,false
347,132,2024-03-21,65.79,true
161,80,2023-11-03,198.35,false
476,69,2023-12-21,197.97,false
446,168,2026-01-07,142.56,false
215,80,2023-12-21,206.43,false
315,151,2023-12-29,337.54,true
58,71,2025-06-08,186.51,true
392,190,2023-11-16,159.48,false
416,15,2023-10-10,238.01,true
77,124,2023-08-23,148.7,false
400,40,2025-07-05,137.85,true
242,8,2025-02-16,292.22,true
188,93,2025-01-06,103.65,true
236,28,2025-05-16,299.21,true
204,147,2024-04-22,315.45,true
212,114,2024-01-28,144.71,true
122,196,2025-07-28,322.72,true
137,6,2026-04-26,184.05,false
307,123,2026-05-10,274.72,true
387,139,2023-09-09,212.57,true
300,46,2024-10-14,144.34,false
11,18,2024-11-07,316.98,false
500,112,2024-02-23,317.82,false
475,31,2025-08-07,289.09,true
478,163,2024-08-21,90.07,false
147,110,2025-03-22,200.3,false
136,63,2026-06-04,44.55,false
253,68,2026-03-13,187.61,false
439,106,2024-12-14,129.55,false
168,125,2025-10-29,69.77,false
202,49,2023-11-30,273.53,false
232,51,2024-11-24,109.41,true
33,179,2023-09-23,45.96,false
385,29,2023-08-18,151.46,false
75,147,2023-12-25,293.88,true
265,52,2025-03-16,49.56,false
271,88,2025-01-01,300.95,true
494,165,2025-12-29,251.61,false
223,108,2026-04-15,58.09,false
301,196,2026-05-01,79.42,false
370,138,2024-11-13,315.28,true
398,34,2026-05-06,253.35,false
291,91,2023-09-09,310.56,true
80,16,2025-07-18,309.48,false
244,138,2023-09-26,75.0,false
26,100,2024-12-04,239.19,true
135,154,2024-10-23,269.68,false
147,93,2025-06-27,153.85,true
75,189,2026-03-15,39.67,false
121,142,2025-12-20,204.77,true
192,181,2025-10-21,325.32,true
369,94,2024-09-26,260.92,true
121,84,2026-05-17,314.55,false
489,174,2026-05-08,31.7,true
338,100,2024-10-28,261.26,true
360,84,2024-06-01,148.44,true
263,124,2026-04-04,308.37,true
137,95,2023-10-16,310.29,true
184,189,2023-09-25,26.84,true
481,112,2026-04-30,234.47,true
438,116,2024-12-17,90.98,true
417,27,2026-02-09,199.61,true
299,73,2024-03-14,194.7,true
357,183,2025-01-22,77.92,false
75,183,2023-12-09,207.66,false
295,148,2025-02-06,78.73,true
324,58,2024-02-07,345.08,true
132,147,2026-04-23,162.64,false
29,105,2025-04-06,244.3,true
79,36,2025-11-04,138.99,false
70,76,2024-02-09,167.01,true
153,27,2025-09-23,299.46,true
222,15,2024-06-15,261.87,false
66,11,2023-11-20,167.63,false
169,22,2025-11-25,188.44,false
9,8,2025-05-16,159.51,true
466,56,2025-05-01,277.61,true
18,130,2025-10-12,292.33,false
292,8,2025-04-22,119.46,true
357,13,2026-01-16,155.31,false
320,123,2023-08-04,294.63,true
76,80,2024-05-29,103.51,true
155,130,2023-09-29,330.69,true
327,72,2026-03-15,157.22,false
154,139,2023-06-26,270.72,false
5,186,2025-05-13,348.9,false
35,50,2025-09-13,346.14,true
481,187,2025-11-01,313.03,false
234,86,2024-08-06,235.75,false
456,124,2024-10-18,301.88,true
324,76,2024-09-23,197.87,true
262,182,2024-06-25,237.61,false
236,88,2023-11-21,88.43,true
463,133,2024-10-10,331.28,true
187,11,2026-02-15,231.8,false
452,119,2026-06-09,295.54,false
129,181,2024-08-11,210.58,true
169,168,2025-08-03,251.85,true
234,194,2024-02-24,307.54,true
71,196,2023-07-26,215.52,true
384,4,2024-08-10,244.56,true
19,81,2024-09-12,260.65,false
44,125,2024-11-26,207.99,true
30,137,2023-09-27,273.92,false
155,106,2024-09-09,83.07,false
412,75,2025-04-15,296.32,false
8,190,2024-09-21,191.22,false
173,53,2026-05-15,114.27,true
494,157,2025-12-30,41.24,false
127,77,2025-01-15,290.59,false
257,134,2025-06-28,329.39,true
223,196,2026-02-16,107.33,false
384,146,2026-03-02,348.87,true
285,40,2025-08-19,268.04,false
317,9,2025-06-04,334.02,true
256,187,2024-02-03,59.96,true
480,196,2025-11-14,225.9,false
364,12,2025-10-08,120.73,true
485,13,2024-08-14,42.01,false
275,22,2024-08-11,114.87,false
39,19,2024-01-02,92.58,true
450,100,2025-10-20,73.07,true
164,200,2025-05-26,99.39,false
70,112,2025-12-11,29.57,true
23,66,2025-10-14,267.23,false
148,76,2024-05-13,56.32,true
142,28,2025-08-25,103.43,false
474,95,2026-04-12,127.48,false
171,73,2025-06-06,107.53,true
98,164,2024-05-18,30.35,true
397,102,2025-08-16,228.2,true
356,85,2024-01-29,268.62,false
379,1,2026-05-09,194.03,true
467,173,2026-03-08,157.03,true
103,124,2024-10-25,89.02,true
41,135,2026-04-18,267.32,false
282,107,2024-05-02,270.4,true
83,65,2025-07-13,139.53,true
257,112,2026-02-14,30.91,true
126,133,2024-02-24,49.9,true
35,2,2025-01-26,26.43,false
127,154,2025-06-01,274.18,false
27,121,2023-12-23,101.88,true
189,107,2025-05-28,242.95,true
323,146,2024-12-03,159.38,false
383,129,2023-11-05,50.63,false
177,166,2024-03-08,340.22,true
454,121,2024-12-05,206.4,true
112,81,2023-08-18,307.67,false
476,106,2025-04-28,132.59,true
231,168,2024-07-26,183.07,false
181,164,2026-04-20,276.96,true
324,129,2025-04-20,291.72,true
348,107,2025-05-10,180.35,false
331,109,2025-07-16,303.25,true
112,65,2024-02-15,115.9,false
118,54,2026-03-08,138.48,true
273,150,2025-02-23,159.78,false
485,13,2025-10-14,38.85,true
409,114,2024-01-23,283.82,false
13,85,2025-04-03,339.24,false
98,60,2024-07-05,342.68,false
108,56,2026-04-16,151.9,true
232,149,2024-12-30,252.41,true
375,53,2024-11-09,118.52,false
433,17,2024-09-20,326.6,true
92,181,2026-02-25,250.29,true
199,32,2023-11-17,348.32,true
230,64,2025-03-14,187.86,false
441,185,2025-05-14,171.71,false
418,149,2025-06-11,132.98,false
383,54,2025-02-18,92.86,false
393,56,2025-11-13,119.38,true
77,178,2025-12-16,306.45,false
399,152,2026-03-29,349.54,false
74,35,2024-05-11,207.25,false
282,132,2026-01-13,201.26,true
240,44,2026-03-23,110.47,false
383,44,2025-07-02,175.0,false
209,138,2026-06-04,337.37,false
240,86,2026-01-22,330.97,true
291,44,2023-08-10,66.03,true
54,133,2025-11-13,260.44,true
110,50,2025-08-03,144.44,true
353,25,2024-07-27,337.59,true
193,199,2024-05-21,182.47,true
99,165,2026-02-02,62.15,false
275,130,2024-06-21,168.76,true
227,67,2023-10-26,329.61,false
224,133,2026-03-06,290.74,false
414,164,2024-11-01,70.25,false
211,190,2025-02-17,35.97,false
215,80,2023-08-18,148.54,false
247,77,2026-01-23,253.73,true
47,135,2025-04-27,330.59,true
499,182,2024-03-07,59.39,false
253,64,2026-05-22,231.97,true
205,170,2026-02-26,231.06,false
266,32,2025-03-20,78.55,true
22,105,2026-05-09,284.17,true
225,22,2024-07-20,236.53,false
408,189,2023-12-23,112.46,false
138,54,2025-04-12,250.77,true
358,2,2024-05-27,171.71,true
266,112,2024-11-23,221.54,true
328,156,2024-01-16,157.21,true
397,15,2025-04-08,92.28,false
347,146,2026-01-28,237.62,true
399,166,2024-09-03,32.55,true
380,128,2023-07-16,115.32,false
36,182,2024-04-25,172.72,false
486,142,2024-10-08,242.73,false
40,120,2025-09-01,321.15,true
437,72,2024-08-24,197.58,false
287,116,2025-06-28,51.6,true
136,171,2026-05-14,245.76,true
234,44,2023-09-27,172.7,false
170,43,2024-06-20,334.66,true
192,88,2024-01-29,282.25,true
95,146,2024-07-01,337.64,false
264,146,2025-06-11,312.55,false
87,50,2025-04-13,103.94,false
64,137,2023-07-03,74.91,true
207,117,2023-07-01,197.6,false
90,147,2025-11-21,31.32,true
360,122,2023-11-17,280.53,true
407,35,2025-12-15,70.25,true
445,67,2023-07-23,274.17,true
236,120,2024-05-27,252.6,true
483,194,2024-03-21,87.94,true
390,161,2023-09-02,88.64,false
341,60,2025-11-13,306.18,false
48,66,2026-05-31,252.48,false
373,125,2025-07-21,176.83,true
120,182,2024-01-06,279.21,true
351,20,2024-09-13,230.65,false
142,52,2025-07-07,220.62,false
484,117,2023-09-05,229.78,false
114,3,2024-08-10,61.51,false
245,77,2026-04-02,244.26,true
125,190,2025-07-08,27.95,true
42,139,2024-11-28,122.19,false
276,161,2025-06-17,344.52,false
46,20,2024-03-26,153.23,false
302,74,2026-05-17,333.64,true
176,124,2024-11-27,323.7,true
22,49,2025-05-10,56.96,true
31,133,2024-11-22,70.34,false
445,117,2026-03-12,293.93,true
343,19,2026-06-17,264.09,true
417,27,2025-11-19,269.61,false
233,88,2024-01-07,161.88,true
101,39,2025-08-28,167.53,false
494,187,2023-07-21,102.54,false
138,57,2024-03-06,301.05,false
483,144,2025-08-12,172.62,true
424,65,2023-12-12,195.92,false
69,27,2023-07-21,281.46,true
435,128,2023-12-19,82.21,false
312,17,2024-11-28,294.21,false
24,80,2024-03-28,210.66,true
425,87,2024-06-24,73.89,true
355,182,2024-03-26,74.98,true
373,72,2024-12-22,144.79,false
433,124,2025-04-28,274.58,false
53,45,2024-06-25,102.34,true
316,51,2024-11-09,114.17,true
108,19,2024-06-12,279.54,true
276,165,2025-09-13,190.78,true
126,146,2025-07-17,111.36,false
109,80,2025-10-07,77.69,true
395,172,2024-09-06,36.45,true
378,17,2025-03-13,136.84,true
458,145,2025-01-02,232.29,false
19,176,2026-02-07,198.72,true
303,119,2025-03-19,269.04,true
114,67,2023-11-09,324.44,false
429,105,2026-04-01,67.37,false
465,37,2025-02-14,118.77,true
64,178,2025-11-29,324.67,true
94,125,2023-12-27,188.08,true
211,118,2026-05-04,32.88,false
76,86,2024-07-06,62.88,true
138,13,2023-11-06,183.6,true
268,23,2026-04-28,82.8,false
352,14,2025-04-15,315.0,false
427,22,2025-10-23,90.39,true
366,39,2024-05-08,128.83,false
373,6,2025-05-04,35.71,true
455,138,2026-04-04,225.4,false
237,128,2025-02-10,258.06,true
95,146,2026-06-10,222.28,false
105,181,2026-03-09,303.58,false
287,116,2025-08-19,180.77,true
182,142,2026-03-28,190.2,false
345,183,2023-07-23,340.67,true
265,86,2025-10-18,322.36,true
54,27,2024-08-04,169.55,true
482,51,2026-01-11,198.92,false
64,69,2026-02-01,57.64,true
46,78,2025-09-24,284.83,false
156,42,2024-03-10,223.27,false
131,67,2024-11-22,260.7,false
98,139,2023-11-19,127.59,true
177,116,2023-08-05,123.52,true
188,62,2025-06-30,148.92,true
395,63,2026-01-03,290.71,true
137,187,2024-06-24,323.93,false
328,112,2026-02-20,38.59,false
430,49,2025-03-14,35.77,false
406,179,2024-04-10,29.17,false
150,41,2024-12-23,130.81,false
346,65,2024-10-20,198.72,false
74,165,2024-10-30,307.22,false
475,128,2025-07-26,272.15,true
359,66,2024-11-21,316.56,false
420,114,2024-03-19,287.01,true
469,14,2025-06-12,62.77,true
5,81,2024-03-27,345.2,true
61,105,2024-04-25,41.63,true
58,87,2023-10-30,243.25,true
442,182,2024-05-02,254.87,false
63,168,2024-11-26,345.27,false
55,149,2023-07-15,59.39,false
250,142,2023-08-31,151.55,true
147,87,2025-10-24,243.46,false
6,94,2024-10-14,34.26,true
407,81,2024-12-18,341.83,true
119,61,2024-11-09,135.08,true
162,126,2025-07-17,82.83,true
272,187,2024-10-01,160.52,false
470,14,2024-05-12,238.49,false
377,146,2025-03-24,292.09,true
29,147,2024-09-01,201.61,true
238,117,2025-04-29,249.45,false
413,146,2023-11-12,169.58,true
189,69,2024-05-31,45.31,true
64,100,2026-01-24,35.17,true
393,81,2026-03-31,77.69,false
218,184,2025-08-02,283.3,true
296,103,2026-05-30,171.7,false
360,164,2025-01-08,122.43,true
261,83,2025-10-18,63.69,false
480,26,2023-12-21,312.78,false
52,57,2025-10-01,295.74,false
250,124,2024-05-07,212.34,false
493,26,2025-04-22,65.77,true
431,171,2025-08-10,306.9,true
340,137,2025-07-15,82.73,false
118,114,2025-03-16,165.57,true
35,187,2024-10-30,89.52,false
36,142,2023-08-02,159.13,true
182,31,2024-06-20,115.02,false
352,92,2024-12-30,153.68,true
30,9,2025-12-02,291.87,false
256,53,2023-10-10,138.02,true
252,199,2024-05-30,188.03,false
466,13,2025-01-11,36.31,true
348,31,2025-10-24,147.02,false
309,133,2026-04-22,34.07,false
409,194,2026-05-30,95.11,true
248,166,2025-04-20,175.41,true
84,51,2024-11-30,192.32,false
264,69,2023-10-25,296.02,false
53,79,2024-06-26,299.17,false
434,85,2025-02-09,239.23,true
486,33,2026-05-01,37.16,false
251,124,2026-05-23,301.17,false
254,161,2025-07-12,349.3,false
299,169,2025-06-09,78.4,false
348,83,2025-10-26,262.08,true
163,79,2024-12-21,145.89,false
254,8,2025-05-20,303.2,false
100,10,2026-02-10,190.84,false
483,172,2025-08-06,88.95,false
375,86,2024-05-26,243.68,false
356,101,2023-09-12,126.84,true
181,124,2026-03-01,260.09,true
84,69,2024-08-28,27.56,false
117,146,2023-09-11,71.24,true
15,49,2026-01-02,286.09,true
237,42,2024-02-25,176.09,false
347,66,2023-07-22,158.46,true
285,190,2025-10-12,262.31,true
187,20,2024-01-26,252.56,false
278,80,2025-09-09,322.71,false
183,139,2025-06-20,109.53,false
304,101,2024-08-26,38.24,true
308,120,2025-01-03,31.87,false
13,70,2025-05-31,75.71,false
435,148,2026-06-16,212.53,false
17,165,2024-11-18,154.24,true
344,76,2025-02-21,65.18,false
53,142,2025-06-30,97.11,true
328,47,2025-11-13,184.05,true
386,129,2023-07-27,75.56,true
96,52,2024-03-14,205.45,true
139,189,2025-02-18,198.69,true
338,135,2026-03-14,142.75,true
397,121,2025-11-26,188.31,true
17,57,2025-07-22,78.19,false
198,109,2024-09-18,226.03,true
137,121,2026-02-28,187.4,true
466,11,2024-07-13,66.53,false
485,175,2023-10-18,37.45,false
43,114,2025-02-26,116.19,true
28,67,2024-06-12,75.42,false
237,181,2025-05-24,304.74,true
409,105,2026-01-13,84.55,true
320,28,2023-10-07,188.8,true
20,183,2024-04-12,37.2,true
430,173,2024-06-30,31.27,false
309,152,2025-04-02,253.8,false
498,147,2024-03-09,133.97,false
12,146,2024-03-11,172.78,false
71,36,2025-04-16,302.94,true
137,44,2024-05-29,36.7,false
42,56,2023-11-22,72.13,false
116,180,2024-12-25,316.54,false
215,30,2024-01-20,260.71,true
463,4,2024-11-04,295.73,true
237,142,2025-03-03,94.78,true
389,46,2026-05-10,77.33,true
172,23,2023-08-05,209.97,true
46,79,2026-03-11,240.17,true
30,71,2026-05-14,146.81,true
55,16,2025-10-27,32.52,false
388,166,2024-12-02,73.11,true
307,75,2025-07-24,120.27,true
124,153,2024-10-29,221.86,false
473,69,2025-11-26,261.21,true
13,81,2025-05-28,344.66,false
58,180,2025-01-13,172.98,false
7,186,2025-05-04,154.46,false
4,135,2025-02-18,250.51,false
54,95,2024-06-10,96.0,true
422,145,2023-10-13,133.43,false
219,95,2025-06-07,122.46,false
242,154,2025-01-09,242.12,true
134,138,2023-09-29,74.39,true
295,29,2026-02-15,174.56,false
161,197,2025-04-08,32.09,false
218,163,2024-08-14,320.53,true
355,49,2024-11-13,53.37,true
39,131,2023-07-01,184.98,true
165,199,2024-06-09,49.73,false
4,25,2026-02-07,209.77,true
380,80,2023-08-14,31.56,false
391,123,2026-01-01,82.45,false
322,140,2025-05-03,290.14,false
265,86,2025-12-27,179.91,true
381,81,2025-01-29,267.87,false
179,56,2025-04-05,144.37,true
145,194,2025-12-24,129.47,false
122,3,2025-01-07,127.84,false
46,122,2026-06-10,84.98,true
64,111,2025-07-04,66.27,true
260,147,2025-06-10,63.68,false
58,180,2024-09-27,160.22,true
481,91,2024-09-04,30.06,false
306,38,2024-06-10,243.16,true
309,19,2025-07-17,338.45,false
414,77,2025-06-28,320.05,true
426,19,2026-05-27,348.17,true
112,36,2025-09-28,206.51,false
346,181,2024-08-22,195.51,false
41,186,2023-11-13,243.23,true
235,4,2023-08-04,152.56,true
91,126,2026-05-17,83.65,false
443,160,2026-04-22,317.11,true
339,105,2024-07-19,294.97,true
298,107,2023-11-25,115.88,false
49,116,2025-04-29,81.12,true
21,173,2026-05-29,142.53,true
290,141,2025-11-18,312.23,false
477,3,2024-04-02,254.43,false
63,142,2026-04-23,120.22,false
83,9,2024-06-17,280.32,true
269,175,2025-12-14,320.66,false
307,150,2025-12-29,220.02,true
411,165,2025-05-13,56.49,true
400,53,2024-08-05,230.26,false
67,51,2026-05-14,115.64,false
295,107,2024-10-05,137.37,false
348,61,2024-02-29,150.98,false
440,105,2025-01-07,299.57,false
231,57,2023-11-26,211.42,false
175,111,2023-07-16,344.06,false
454,75,2025-07-08,46.35,true
284,19,2024-01-01,119.41,true
384,188,2024-08-13,143.5,true
75,138,2024-03-18,44.23,true
395,19,2024-12-12,152.49,true
429,8,2026-02-12,216.53,false
440,47,2023-08-03,153.64,false
182,161,2023-09-03,342.2,true
408,71,2024-04-20,259.62,false
126,81,2024-03-10,246.73,true
260,79,2026-05-21,312.52,true
371,86,2025-01-10,177.35,true
36,6,2024-09-28,258.47,false
477,6,2025-01-26,287.01,true
203,69,2025-06-12,59.18,false
215,30,2024-02-09,233.42,false
213,99,2024-12-22,290.53,false
317,200,2025-06-03,231.92,false
459,188,2024-04-01,294.3,true
453,194,2026-01-05,324.6,true
447,143,2024-05-07,235.42,true
82,70,2025-03-15,150.52,true
107,129,2026-02-20,335.22,false
198,128,2025-11-17,327.72,false
88,71,2024-05-27,347.1,true
498,22,2025-06-10,346.88,true
117,88,2026-01-14,347.88,false
153,163,2026-04-26,191.0,false
214,21,2026-03-08,257.38,false
185,21,2025-12-16,230.43,true
423,128,2025-08-14,271.08,false
131,42,2024-11-25,81.72,true
256,40,2026-06-21,345.92,false
63,128,2024-09-04,276.21,false
483,19,2024-12-23,50.02,true
126,83,2024-12-12,140.23,true
163,117,2026-04-12,277.06,true
30,180,2025-08-01,343.48,false
98,61,2023-08-15,267.05,true
278,166,2025-10-15,193.34,false
409,60,2024-10-05,281.66,false
438,80,2025-02-25,137.59,false
426,108,2023-09-17,124.31,true
499,30,2023-12-06,340.48,false
224,147,2024-10-30,127.59,true
129,68,2026-02-19,48.14,true
383,182,2023-10-19,86.46,true
46,121,2026-04-26,337.98,false
276,37,2025-07-07,338.45,false
125,48,2024-10-03,227.9,false
346,3,2026-02-12,231.31,true
277,150,2023-12-29,335.73,true
465,6,2026-06-01,86.57,true
259,33,2024-04-21,94.95,true
163,94,2023-08-20,42.04,true
441,63,2024-12-06,53.24,false
150,7,2023-09-10,142.73,true
443,14,2023-09-26,73.92,false
145,137,2025-01-26,235.94,false
341,142,2026-04-10,45.58,false
108,81,2023-11-26,302.84,false
268,151,2025-03-28,169.2,false
239,194,2025-12-25,25.17,true
374,39,2026-05-26,202.94,true
357,2,2024-09-03,102.29,true
288,66,2025-01-24,129.02,false
42,73,2024-05-28,137.8,false
106,17,2024-12-14,232.55,false
317,13,2023-07-30,71.79,false
330,16,2024-04-16,26.46,true
7,80,2024-02-29,229.88,true
344,135,2025-06-23,44.06,true
160,124,2024-07-02,335.87,true
31,57,2026-02-23,172.18,true
443,42,2025-02-03,325.11,false
423,56,2023-10-10,76.82,true
396,148,2025-06-24,298.36,false
481,72,2026-06-10,162.03,false
498,102,2024-10-19,105.58,false
209,90,2023-09-20,338.52,true
428,117,2024-11-01,165.26,false
334,3,2024-04-15,113.11,false
235,45,2024-02-29,290.45,true
278,150,2023-11-28,274.28,false
254,137,2023-12-13,50.05,true
60,136,2023-07-04,164.76,true
174,20,2023-07-27,39.5,false
412,7,2026-06-12,186.08,true
150,85,2024-07-16,297.66,true
197,186,2023-11-08,30.5,false
7,56,2024-09-09,265.54,true
343,48,2024-11-15,177.32,true
203,6,2025-09-01,106.98,false
261,182,2024-12-12,146.16,false
429,50,2024-02-20,108.39,false
484,161,2025-06-19,40.78,true
440,48,2024-11-18,230.33,false
98,22,2024-02-07,324.48,false
48,133,2024-03-23,80.97,true
99,185,2025-06-27,94.42,false
377,199,2024-03-08,69.36,false
443,95,2026-04-16,163.45,false
274,85,2024-01-16,253.15,true
392,123,2024-01-06,261.2,false
198,95,2023-11-15,327.11,true
380,163,2024-02-09,333.32,true
211,118,2024-03-23,46.66,true
66,183,2026-02-11,348.79,true
88,103,2025-12-14,97.77,true
165,22,2024-05-19,232.0,false
465,128,2026-01-08,43.48,true
300,42,2024-11-09,101.3,false
310,75,2024-11-08,348.28,false
261,166,2023-09-24,47.67,false
8,108,2023-08-26,219.7,true
285,101,2024-10-29,146.2,true
162,91,2025-04-09,87.31,false
397,110,2025-03-17,233.04,false
436,71,2024-08-19,27.28,true
398,56,2026-02-06,40.32,true
425,86,2023-10-31,272.27,true
499,149,2023-10-21,190.41,true
421,149,2025-01-10,227.92,true
475,44,2024-11-28,316.21,false
159,130,2026-04-13,251.45,false
322,10,2024-07-22,60.27,false
317,106,2024-03-26,132.35,false
335,92,2024-05-19,211.53,true
264,26,2026-06-02,177.8,false
289,119,2026-02-01,236.71,true
293,82,2024-02-02,236.01,false
467,20,2025-07-20,186.34,true
254,161,2023-09-29,223.62,false
112,106,2024-06-19,348.75,false
36,30,2025-08-05,347.8,false
65,80,2024-06-14,255.17,false
126,190,2024-08-14,133.35,false
468,52,2023-10-28,71.09,false
242,17,2026-02-21,192.89,true
392,170,2026-03-26,96.05,false
332,84,2025-04-29,127.51,true
100,125,2025-12-08,193.37,false
417,26,2023-06-23,29.52,true
307,135,2025-05-19,171.51,false
264,112,2025-05-16,136.69,true
467,183,2023-10-20,58.51,false
337,118,2024-12-18,224.12,false
88,189,2024-09-04,288.31,false
208,189,2026-03-29,106.8,true
46,57,2025-07-21,265.37,false
214,163,2023-08-10,108.04,true
383,54,2024-02-29,271.82,true
387,160,2025-06-30,338.58,false
195,164,2026-04-06,237.59,false
39,87,2025-03-16,157.99,false
296,139,2025-02-25,341.7,true
26,175,2023-12-26,31.26,true
320,32,2023-07-27,259.46,true
215,118,2023-10-05,42.13,false
232,6,2023-07-16,189.24,true
116,199,2025-08-01,179.97,false
339,1,2023-07-06,193.97,true
151,148,2025-04-14,81.2,true
111,81,2025-04-15,237.28,true
436,61,2023-06-30,188.57,true
296,137,2026-04-11,328.7,false
410,129,2023-08-09,36.15,false
381,164,2026-06-01,109.06,true
351,45,2025-09-03,207.75,false
4,146,2024-06-08,219.1,false
329,15,2026-03-23,298.33,true
262,138,2024-06-21,89.91,true
410,129,2025-06-01,272.47,true
385,146,2025-11-12,220.8,false
489,187,2024-03-24,113.42,true
50,195,2025-05-31,107.65,false
139,195,2024-08-05,314.46,false
130,106,2024-08-09,138.25,true
479,19,2026-04-24,29.56,true
466,92,2023-11-06,75.0,false
412,141,2026-01-11,78.86,true
290,20,2026-04-01,129.12,true
357,67,2024-02-18,250.95,false
205,101,2023-12-26,211.18,true
487,79,2025-03-28,147.26,true
147,59,2026-05-25,243.6,false
262,117,2024-07-06,252.43,false
3,120,2023-10-09,131.66,true
433,137,2025-04-06,231.2,true
313,136,2024-01-10,320.22,false
301,53,2023-10-20,148.09,true
45,93,2026-04-29,114.1,true
495,53,2026-05-15,330.37,true
341,137,2025-11-12,125.78,false
73,166,2025-07-17,80.97,true
246,95,2024-10-17,333.84,false
207,57,2024-07-23,41.46,false
145,24,2023-07-30,247.3,true
130,190,2023-12-28,193.84,true
293,65,2023-12-29,78.07,false
244,199,2025-12-26,273.18,true
378,107,2024-12-30,55.54,true
129,174,2025-12-17,255.98,true
87,72,2024-04-09,130.39,true
94,11,2024-04-22,33.07,true
350,99,2026-02-06,27.4,true
246,195,2024-10-10,53.8,true
323,51,2026-01-05,71.23,true
20,35,2025-06-25,290.14,false
86,169,2024-10-09,240.67,true
53,165,2023-06-29,272.42,true
59,27,2025-08-13,181.68,true
156,183,2024-04-15,294.12,false
15,135,2024-02-11,89.63,false
17,3,2023-11-07,317.63,false
493,48,2025-07-14,247.4,true
421,177,2023-08-26,152.73,false
148,117,2025-07-22,93.56,true
161,198,2025-01-11,145.25,false
469,168,2023-10-06,338.9,true
